lon,lat,country
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.5,-71.83333,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.5,-71.83333,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
